bathrooms,bedrooms,num_beds,can_instant_book,is_fully_refundable,is_superhost,is_new_listing,room_type_category,person_capacity,lat,lng,price,url,listing_key,price_in_usd
1.0,1.0,2,True,True,False,True,private_room,3,21.05497,-86.78228,302,https://www.airbnb.com/rooms/36029351,36029351,227.0676691729323
2.0,2.0,2,True,True,False,False,entire_home,5,21.231506,-86.728287,328,https://www.airbnb.com/rooms/21052396,21052396,246.61654135338344
2.0,2.0,3,True,True,False,False,entire_home,6,20.631870000000006,-87.06604,372,https://www.airbnb.com/rooms/33676992,33676992,279.69924812030075
3.0,3.0,5,True,True,False,False,entire_home,7,20.63645,-87.06035,390,https://www.airbnb.com/rooms/13117270,13117270,293.2330827067669
1.0,1.0,1,True,True,False,False,entire_home,2,20.50529,-86.95796999999997,389,https://www.airbnb.com/rooms/27856404,27856404,292.4812030075188
3.0,3.0,5,True,True,True,False,entire_home,8,20.63441,-87.06786,391,https://www.airbnb.com/rooms/12226131,12226131,293.98496240601503
3.0,3.0,6,True,True,False,False,entire_home,12,21.131533,-86.74826800000002,395,https://www.airbnb.com/rooms/4645303,4645303,296.9924812030075
2.5,2.0,3,True,True,False,False,entire_home,6,21.04925,-86.782158,394,https://www.airbnb.com/rooms/17961260,17961260,296.24060150375936
1.0,1.0,1,False,True,False,False,entire_home,2,20.50342,-86.95812,412,https://www.airbnb.com/rooms/22691958,22691958,309.77443609022555
1.0,1.0,1,True,True,False,True,private_room,2,20.638820000000006,-87.0636,411,https://www.airbnb.com/rooms/34925061,34925061,309.0225563909774
4.5,4.0,5,False,True,False,False,entire_home,8,20.50545,-86.95904,785,https://www.airbnb.com/rooms/20865178,20865178,590.2255639097745
4.0,4.0,5,False,True,False,False,entire_home,8,20.50562,-86.95702,785,https://www.airbnb.com/rooms/20921140,20921140,590.2255639097745
4.0,4.0,1,True,True,False,False,entire_home,15,20.6335,-87.0628,842,https://www.airbnb.com/rooms/32384955,32384955,633.0827067669172
1.0,1.0,2,True,False,False,False,private_room,2,21.178434,-86.815224,20,https://www.airbnb.com/rooms/11618934,11618934,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.14813,-86.82571999999998,20,https://www.airbnb.com/rooms/10632308,10632308,15.037593984962406
1.0,1.0,1,True,False,True,False,private_room,2,21.101791,-86.85496499999998,20,https://www.airbnb.com/rooms/31513474,31513474,15.037593984962406
1.0,1.0,1,True,False,False,False,entire_home,2,21.16319,-86.82733,20,https://www.airbnb.com/rooms/30496034,30496034,15.037593984962406
1.0,0.0,1,True,False,True,False,entire_home,2,21.14591,-86.87241999999998,21,https://www.airbnb.com/rooms/23875192,23875192,15.789473684210526
1.0,1.0,1,True,False,False,False,entire_home,2,21.183611,-86.816452,20,https://www.airbnb.com/rooms/32790415,32790415,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.16209,-86.84774,20,https://www.airbnb.com/rooms/20539371,20539371,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.13877,-86.74922,20,https://www.airbnb.com/rooms/33554350,33554350,15.037593984962406
1.0,1.0,1,True,False,True,False,private_room,2,21.124765,-86.836426,20,https://www.airbnb.com/rooms/19389642,19389642,15.037593984962406
1.0,1.0,1,True,False,True,False,private_room,2,21.12487,-86.836906,20,https://www.airbnb.com/rooms/19671491,19671491,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.16001,-86.82729,30,https://www.airbnb.com/rooms/30555613,30555613,22.55639097744361
1.0,1.0,2,False,False,True,False,private_room,3,21.16161,-86.83154,20,https://www.airbnb.com/rooms/20384844,20384844,15.037593984962406
1.0,1.0,3,True,False,False,False,shared_room,6,21.16109,-86.82324,20,https://www.airbnb.com/rooms/33855697,33855697,15.037593984962406
1.5,1.0,1,True,False,True,False,private_room,2,21.16156,-86.83168,20,https://www.airbnb.com/rooms/20212052,20212052,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.14902,-86.82588,20,https://www.airbnb.com/rooms/15955731,15955731,15.037593984962406
2.0,2.0,3,True,False,False,False,entire_home,5,21.14508,-86.87493,20,https://www.airbnb.com/rooms/20266041,20266041,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.162691,-86.847466,20,https://www.airbnb.com/rooms/20535500,20535500,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.078503,-86.85063199999998,20,https://www.airbnb.com/rooms/19889783,19889783,15.037593984962406
4.0,1.0,2,True,False,False,False,private_room,4,21.14481,-86.85356,20,https://www.airbnb.com/rooms/21165964,21165964,15.037593984962406
1.0,1.0,2,True,False,False,False,private_room,2,21.15875,-86.82813,20,https://www.airbnb.com/rooms/31639144,31639144,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.176575,-86.81235500000003,20,https://www.airbnb.com/rooms/29339211,29339211,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,1,21.141693,-86.827934,20,https://www.airbnb.com/rooms/20759027,20759027,15.037593984962406
1.0,1.0,1,True,False,True,False,private_room,2,21.1603,-86.84111999999998,20,https://www.airbnb.com/rooms/25167434,25167434,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.12617,-86.87074,20,https://www.airbnb.com/rooms/34170094,34170094,15.037593984962406
1.0,1.0,1,True,False,False,False,entire_home,2,21.17953,-86.8443,20,https://www.airbnb.com/rooms/28104094,28104094,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,2,21.14483,-86.84866,20,https://www.airbnb.com/rooms/18613526,18613526,15.037593984962406
1.0,1.0,2,True,False,False,True,entire_home,3,21.16058,-86.84281999999997,20,https://www.airbnb.com/rooms/35818467,35818467,15.037593984962406
4.0,1.0,2,True,False,False,False,private_room,4,21.14615,-86.85613000000002,20,https://www.airbnb.com/rooms/22163495,22163495,15.037593984962406
1.5,1.0,1,True,False,False,True,private_room,2,21.15421,-86.84954,20,https://www.airbnb.com/rooms/35192590,35192590,15.037593984962406
1.0,2.0,3,True,False,False,False,entire_home,4,21.13483,-86.92596,20,https://www.airbnb.com/rooms/29369120,29369120,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.14483,-86.84796999999998,20,https://www.airbnb.com/rooms/18613201,18613201,15.037593984962406
1.0,1.0,2,True,False,False,True,entire_home,3,21.1601,-86.84337,20,https://www.airbnb.com/rooms/35818636,35818636,15.037593984962406
1.0,1.0,1,True,False,False,False,entire_home,2,21.16254,-86.82709,20,https://www.airbnb.com/rooms/33665160,33665160,15.037593984962406
1.5,1.0,1,True,False,False,False,private_room,2,21.16368,-86.84814,20,https://www.airbnb.com/rooms/21093036,21093036,15.037593984962406
1.0,1.0,2,True,False,False,True,entire_home,3,21.16142,-86.84326999999998,20,https://www.airbnb.com/rooms/35818158,35818158,15.037593984962406
1.0,1.0,1,True,False,False,False,entire_home,3,21.14695,-86.84668,20,https://www.airbnb.com/rooms/31293323,31293323,15.037593984962406
1.0,1.0,2,True,False,False,True,entire_home,3,21.16026,-86.8414,20,https://www.airbnb.com/rooms/35816522,35816522,15.037593984962406
1.0,1.0,2,False,False,False,False,private_room,3,21.15127,-86.83065,20,https://www.airbnb.com/rooms/18413421,18413421,15.037593984962406
1.0,1.0,1,True,False,False,False,private_room,1,21.13762,-86.74911999999998,26,https://www.airbnb.com/rooms/32944010,32944010,19.548872180451127
1.5,1.0,1,True,False,False,False,private_room,2,21.16202,-86.8478,20,https://www.airbnb.com/rooms/20538472,20538472,15.037593984962406
1.0,1.0,1,True,False,True,False,private_room,2,21.151491,-86.8424,20,https://www.airbnb.com/rooms/17641351,17641351,15.037593984962406
2.0,1.0,1,True,False,True,False,private_room,2,21.1444,-86.84993,20,https://www.airbnb.com/rooms/19486864,19486864,15.037593984962406
1.0,2.0,3,True,False,True,False,entire_home,6,21.165007,-86.837944,30,https://www.airbnb.com/rooms/23560464,23560464,22.55639097744361
1.0,1.0,1,True,False,False,False,entire_home,2,21.15761,-86.82701999999998,30,https://www.airbnb.com/rooms/29459955,29459955,22.55639097744361
1.0,2.0,2,True,False,True,False,entire_home,3,21.16257,-86.83977,30,https://www.airbnb.com/rooms/29937514,29937514,22.55639097744361
1.0,1.0,1,False,False,False,False,entire_home,2,21.15916,-86.84512,30,https://www.airbnb.com/rooms/6387113,6387113,22.55639097744361
3.0,3.0,3,True,False,True,False,private_room,4,21.163998,-86.831108,30,https://www.airbnb.com/rooms/23461763,23461763,22.55639097744361
1.0,1.0,2,True,False,False,False,private_room,3,21.14798,-86.82869000000002,30,https://www.airbnb.com/rooms/33802360,33802360,22.55639097744361
1.0,1.0,1,True,False,False,False,entire_home,2,21.224857,-86.72890500000003,30,https://www.airbnb.com/rooms/27933670,27933670,22.55639097744361
1.0,1.0,1,False,False,False,False,private_room,3,21.10182,-86.8627,30,https://www.airbnb.com/rooms/21562318,21562318,22.55639097744361
1.0,1.0,1,True,False,True,False,private_room,2,21.11474,-86.8562,30,https://www.airbnb.com/rooms/31567552,31567552,22.55639097744361
1.0,0.0,1,True,False,False,False,entire_home,2,21.13919,-86.85155,30,https://www.airbnb.com/rooms/34286594,34286594,22.55639097744361
1.5,1.0,1,False,False,True,False,entire_home,2,21.15411,-86.8438,30,https://www.airbnb.com/rooms/11300329,11300329,22.55639097744361
1.0,1.0,1,True,False,False,True,private_room,2,21.15253,-86.82768,30,https://www.airbnb.com/rooms/34714907,34714907,22.55639097744361
1.0,1.0,1,True,False,True,False,entire_home,2,21.16833,-86.82463,30,https://www.airbnb.com/rooms/30042025,30042025,22.55639097744361
1.0,1.0,2,True,False,False,False,entire_home,4,21.15905,-86.83566,39,https://www.airbnb.com/rooms/33934532,33934532,29.32330827067669
1.0,0.0,1,True,False,True,False,entire_home,2,21.15873,-86.83113,39,https://www.airbnb.com/rooms/31435076,31435076,29.32330827067669
2.0,2.0,2,True,False,True,False,entire_home,3,21.125841,-86.87389399999998,39,https://www.airbnb.com/rooms/20678502,20678502,29.32330827067669
1.0,0.0,3,True,False,True,False,entire_home,4,21.1564,-86.8282,39,https://www.airbnb.com/rooms/27756294,27756294,29.32330827067669
1.0,1.0,1,True,False,False,False,private_room,2,21.255739,-86.745018,39,https://www.airbnb.com/rooms/13900522,13900522,29.32330827067669
1.0,2.0,3,True,False,True,False,private_room,4,21.12954,-86.83821,39,https://www.airbnb.com/rooms/30774481,30774481,29.32330827067669
1.0,2.0,3,True,False,False,True,entire_home,6,21.16307,-86.83579,39,https://www.airbnb.com/rooms/35803160,35803160,29.32330827067669
1.0,1.0,1,False,False,False,False,private_room,2,21.151546,-86.827095,39,https://www.airbnb.com/rooms/12445323,12445323,29.32330827067669
1.0,1.0,2,True,False,True,False,entire_home,4,21.119787,-86.845741,39,https://www.airbnb.com/rooms/29758360,29758360,29.32330827067669
1.5,2.0,2,True,False,False,True,entire_home,6,21.14564,-86.84552,39,https://www.airbnb.com/rooms/35491644,35491644,29.32330827067669
1.0,10.0,1,True,False,False,True,private_room,16,21.11462,-86.83882,39,https://www.airbnb.com/rooms/35381143,35381143,29.32330827067669
2.0,1.0,3,True,False,False,False,private_room,2,21.09965,-86.84431000000002,39,https://www.airbnb.com/rooms/22958593,22958593,29.32330827067669
1.0,2.0,3,True,False,False,False,entire_home,4,21.14741,-86.93444000000002,39,https://www.airbnb.com/rooms/11491494,11491494,29.32330827067669
1.0,1.0,2,False,False,True,False,private_room,4,21.16812,-86.82148000000002,39,https://www.airbnb.com/rooms/31129231,31129231,29.32330827067669
1.0,1.0,4,True,False,True,False,entire_home,5,21.152657,-86.82198299999997,53,https://www.airbnb.com/rooms/25394832,25394832,39.849624060150376
1.0,2.0,2,True,False,False,False,entire_home,4,21.15061,-86.84567,50,https://www.airbnb.com/rooms/14010728,14010728,37.59398496240601
2.0,2.0,4,True,False,True,False,entire_home,4,21.16442,-86.82206,50,https://www.airbnb.com/rooms/24410151,24410151,37.59398496240601
1.0,1.0,2,True,False,False,False,private_room,4,21.18726,-86.80901999999998,50,https://www.airbnb.com/rooms/23627211,23627211,37.59398496240601
2.0,1.0,3,True,False,False,True,private_room,4,21.15379,-86.82344,50,https://www.airbnb.com/rooms/36072495,36072495,37.59398496240601
1.0,1.0,1,True,False,True,False,private_room,2,21.24128,-86.73443,50,https://www.airbnb.com/rooms/27927611,27927611,37.59398496240601
1.0,2.0,2,False,False,True,False,entire_home,4,21.109966,-86.883545,50,https://www.airbnb.com/rooms/24942919,24942919,37.59398496240601
2.0,1.0,1,True,False,False,False,entire_home,2,21.11899,-86.88084,67,https://www.airbnb.com/rooms/19038995,19038995,50.37593984962406
1.0,0.0,1,True,False,False,False,private_room,2,21.15287,-86.81826,66,https://www.airbnb.com/rooms/31171027,31171027,49.62406015037594
1.0,1.0,2,False,False,False,False,entire_home,2,21.19377,-86.80542,68,https://www.airbnb.com/rooms/33018140,33018140,51.127819548872175
2.0,2.0,3,True,False,False,False,entire_home,5,21.17401,-86.88582,63,https://www.airbnb.com/rooms/33167135,33167135,47.368421052631575
1.0,1.0,1,True,False,False,False,private_room,3,21.163710000000002,-86.84179,68,https://www.airbnb.com/rooms/17635243,17635243,51.127819548872175
2.0,2.0,3,True,False,False,False,entire_home,5,21.11202,-86.87756999999998,68,https://www.airbnb.com/rooms/27257035,27257035,51.127819548872175
1.0,1.0,1,True,False,True,False,entire_home,2,21.225824,-86.72674599999998,66,https://www.airbnb.com/rooms/22718957,22718957,49.62406015037594
1.0,1.0,1,True,False,False,False,private_room,2,21.150848,-86.823494,66,https://www.airbnb.com/rooms/33495168,33495168,49.62406015037594
1.0,2.0,4,True,False,False,False,entire_home,5,21.16289,-86.85093,66,https://www.airbnb.com/rooms/24040242,24040242,49.62406015037594
1.0,1.0,1,True,False,False,True,entire_home,2,21.25757,-86.74739,68,https://www.airbnb.com/rooms/35706947,35706947,51.127819548872175
5.0,1.0,8,True,False,False,False,private_room,8,21.14573,-86.85417,68,https://www.airbnb.com/rooms/21166012,21166012,51.127819548872175
2.0,2.0,2,True,False,False,True,entire_home,4,21.15158,-86.85322,67,https://www.airbnb.com/rooms/34542743,34542743,50.37593984962406
1.0,2.0,2,True,False,False,True,private_room,4,21.18036,-86.87938,68,https://www.airbnb.com/rooms/35490987,35490987,51.127819548872175
2.0,2.0,3,True,False,False,False,entire_home,6,21.128229,-86.837189,67,https://www.airbnb.com/rooms/24654519,24654519,50.37593984962406
1.0,1.0,2,False,False,False,False,entire_home,4,21.057661,-86.779572,70,https://www.airbnb.com/rooms/10571283,10571283,52.63157894736842
1.0,2.0,3,False,False,False,False,entire_home,5,21.17423,-86.81985999999998,66,https://www.airbnb.com/rooms/23686810,23686810,49.62406015037594
1.0,1.0,3,True,False,False,False,private_room,4,21.164669,-86.822395,68,https://www.airbnb.com/rooms/28601808,28601808,51.127819548872175
1.0,1.0,1,True,False,True,False,private_room,2,21.24089,-86.7352,64,https://www.airbnb.com/rooms/27928361,27928361,48.1203007518797
1.0,0.0,1,True,False,False,False,entire_home,2,21.12866,-86.76387,64,https://www.airbnb.com/rooms/33344652,33344652,48.1203007518797
3.5,3.0,4,True,False,False,True,entire_home,6,20.90878,-86.87513,67,https://www.airbnb.com/rooms/35260603,35260603,50.37593984962406
2.0,2.0,2,True,False,False,False,entire_home,5,21.1519,-86.85358000000002,68,https://www.airbnb.com/rooms/33559566,33559566,51.127819548872175
2.0,2.0,3,True,False,False,False,entire_home,6,21.13984,-86.86035,66,https://www.airbnb.com/rooms/23233750,23233750,49.62406015037594
1.0,1.0,1,True,False,False,False,private_room,2,21.15311,-86.82339,68,https://www.airbnb.com/rooms/22686240,22686240,51.127819548872175
2.5,2.0,2,True,False,False,False,entire_home,5,21.14148,-86.82692,70,https://www.airbnb.com/rooms/31212194,31212194,52.63157894736842
1.0,1.0,1,True,False,True,False,entire_home,2,20.84652,-86.87735,70,https://www.airbnb.com/rooms/30537392,30537392,52.63157894736842
1.0,1.0,2,True,False,False,False,entire_home,4,21.197451,-86.805634,72,https://www.airbnb.com/rooms/26849341,26849341,54.13533834586466
1.0,1.0,1,True,False,True,False,entire_home,2,21.249666,-86.741959,79,https://www.airbnb.com/rooms/11710501,11710501,59.3984962406015
1.0,1.0,1,False,False,False,False,private_room,3,21.128120000000006,-86.86757,72,https://www.airbnb.com/rooms/33476269,33476269,54.13533834586466
1.0,1.0,2,True,False,False,False,private_room,4,21.07195,-86.84795,72,https://www.airbnb.com/rooms/32760963,32760963,54.13533834586466
2.0,2.0,3,False,False,False,False,entire_home,4,21.125770000000006,-86.88174000000002,75,https://www.airbnb.com/rooms/33371639,33371639,56.39097744360902
1.0,1.0,1,True,False,False,False,private_room,2,20.84759,-86.87621999999998,75,https://www.airbnb.com/rooms/22086303,22086303,56.39097744360902
4.0,6.0,6,True,False,False,True,private_room,8,21.10333,-86.76546,75,https://www.airbnb.com/rooms/35417223,35417223,56.39097744360902
2.5,3.0,5,False,False,False,False,entire_home,6,21.147877,-86.839127,75,https://www.airbnb.com/rooms/24884711,24884711,56.39097744360902
1.0,1.0,2,True,False,False,True,private_room,4,21.15467,-86.86272,75,https://www.airbnb.com/rooms/35550901,35550901,56.39097744360902
1.0,1.0,1,True,False,False,False,private_room,2,21.23404,-86.72998,79,https://www.airbnb.com/rooms/13716552,13716552,59.3984962406015
1.5,3.0,4,True,False,False,True,entire_home,6,20.85665,-86.89862,75,https://www.airbnb.com/rooms/35994158,35994158,56.39097744360902
1.0,0.0,1,False,False,False,False,entire_home,4,21.1626,-86.85228000000002,70,https://www.airbnb.com/rooms/28740435,28740435,52.63157894736842
1.0,1.0,1,False,False,False,False,private_room,2,21.145634,-86.792625,76,https://www.airbnb.com/rooms/7871222,7871222,57.14285714285714
1.0,2.0,2,True,False,False,True,entire_home,4,20.86472,-87.04815,79,https://www.airbnb.com/rooms/36076699,36076699,59.3984962406015
2.0,2.0,2,True,False,False,True,entire_home,5,21.12598,-86.87172,89,https://www.airbnb.com/rooms/36110598,36110598,66.9172932330827
4.0,4.0,4,True,False,False,True,entire_home,10,21.24505,-86.80528000000002,83,https://www.airbnb.com/rooms/36105220,36105220,62.40601503759398
1.0,1.0,1,True,False,False,False,private_room,2,21.10595,-86.84281,85,https://www.airbnb.com/rooms/22684883,22684883,63.909774436090224
2.5,3.0,4,True,False,False,False,entire_home,6,21.13624,-86.83499,83,https://www.airbnb.com/rooms/33814592,33814592,62.40601503759398
2.5,2.0,9,False,False,False,False,entire_home,12,21.154251,-86.82817800000002,82,https://www.airbnb.com/rooms/33337524,33337524,61.65413533834586
1.0,1.0,1,True,False,True,False,entire_home,3,20.85767,-86.87241,85,https://www.airbnb.com/rooms/28810436,28810436,63.909774436090224
2.5,3.0,6,False,False,False,True,entire_home,12,21.12457,-86.87318,89,https://www.airbnb.com/rooms/35804675,35804675,66.9172932330827
3.0,3.0,5,True,False,False,False,entire_home,8,21.1089,-86.84024000000002,84,https://www.airbnb.com/rooms/26670857,26670857,63.1578947368421
1.0,1.0,1,False,False,False,False,private_room,2,21.16118,-86.82332,85,https://www.airbnb.com/rooms/1902794,1902794,63.909774436090224
1.0,1.0,2,True,False,False,False,entire_home,4,21.12713,-86.83635,83,https://www.airbnb.com/rooms/32271903,32271903,62.40601503759398
1.0,1.0,2,True,False,False,False,entire_home,4,21.1234,-86.84227,83,https://www.airbnb.com/rooms/29677344,29677344,62.40601503759398
2.0,2.0,6,True,False,False,False,entire_home,8,21.10947,-86.84174,84,https://www.airbnb.com/rooms/33742839,33742839,63.1578947368421
1.0,0.0,1,True,False,False,False,entire_home,3,20.84656,-86.87909,80,https://www.airbnb.com/rooms/21368772,21368772,60.150375939849624
1.0,1.0,2,True,False,False,False,private_room,4,21.18394,-86.80865,89,https://www.airbnb.com/rooms/33874735,33874735,66.9172932330827
2.5,3.0,3,True,False,False,False,entire_home,6,21.10977,-86.86327,83,https://www.airbnb.com/rooms/33621990,33621990,62.40601503759398
1.0,1.0,2,True,False,True,False,entire_home,2,21.24041,-86.73895999999998,85,https://www.airbnb.com/rooms/27457861,27457861,63.909774436090224
1.0,2.0,2,False,False,True,False,private_room,4,21.19519,-86.80787,83,https://www.airbnb.com/rooms/31354494,31354494,62.40601503759398
2.0,2.0,3,False,False,False,False,entire_home,4,21.109875,-86.84127,84,https://www.airbnb.com/rooms/28735235,28735235,63.1578947368421
3.0,3.0,4,False,False,False,False,private_room,6,21.1124,-86.84946,89,https://www.airbnb.com/rooms/33337998,33337998,66.9172932330827
1.5,2.0,3,False,False,False,False,entire_home,4,21.13293,-86.8624,83,https://www.airbnb.com/rooms/19247804,19247804,62.40601503759398
1.0,1.0,2,True,False,False,False,entire_home,2,21.20541,-86.71741999999998,84,https://www.airbnb.com/rooms/31403870,31403870,63.1578947368421
1.0,0.0,1,False,False,True,False,entire_home,2,21.25788,-86.74991,89,https://www.airbnb.com/rooms/6730272,6730272,66.9172932330827
3.5,3.0,3,True,False,False,True,entire_home,6,21.13439,-86.84629,89,https://www.airbnb.com/rooms/35547397,35547397,66.9172932330827
2.0,3.0,4,False,False,False,False,entire_home,6,21.14365,-86.83163,83,https://www.airbnb.com/rooms/27084701,27084701,62.40601503759398
2.5,2.0,1,False,False,False,False,entire_home,6,21.14475,-86.83227,85,https://www.airbnb.com/rooms/30999264,30999264,63.909774436090224
1.5,3.0,4,True,False,False,False,entire_home,9,21.13556,-86.84300999999998,82,https://www.airbnb.com/rooms/32246714,32246714,61.65413533834586
1.0,1.0,1,False,False,False,False,entire_home,3,20.84676,-86.87748,84,https://www.airbnb.com/rooms/17419385,17419385,63.1578947368421
1.0,2.0,2,True,False,False,False,entire_home,5,20.86426,-86.90352,83,https://www.airbnb.com/rooms/19296580,19296580,62.40601503759398
1.0,1.0,3,True,False,False,True,entire_home,4,21.23358,-86.73293000000002,85,https://www.airbnb.com/rooms/34463515,34463515,63.909774436090224
1.0,2.0,5,True,False,False,False,entire_home,6,21.17899,-86.86386,83,https://www.airbnb.com/rooms/23303411,23303411,62.40601503759398
2.0,2.0,4,True,False,False,False,entire_home,5,21.15326,-86.85243,89,https://www.airbnb.com/rooms/30064435,30064435,66.9172932330827
1.0,1.0,2,False,False,True,False,entire_home,3,21.257303,-86.747124,87,https://www.airbnb.com/rooms/3251515,3251515,65.41353383458646
2.0,2.0,3,True,False,False,False,entire_home,4,21.15694,-86.85108000000002,89,https://www.airbnb.com/rooms/26531161,26531161,66.9172932330827
2.0,2.0,2,True,False,False,False,entire_home,4,21.14728,-86.82818,89,https://www.airbnb.com/rooms/26782683,26782683,66.9172932330827
2.0,3.0,3,True,False,False,False,entire_home,6,21.14796,-86.82845999999998,107,https://www.airbnb.com/rooms/32467029,32467029,80.45112781954887
1.5,3.0,5,True,False,True,True,entire_home,6,21.16633,-86.8214,109,https://www.airbnb.com/rooms/35057578,35057578,81.9548872180451
3.5,3.0,7,True,False,False,False,entire_home,13,21.1336,-86.84756,104,https://www.airbnb.com/rooms/7436515,7436515,78.19548872180451
3.5,3.0,3,True,False,False,False,entire_home,6,21.12071,-86.88046999999997,109,https://www.airbnb.com/rooms/33739791,33739791,81.9548872180451
1.0,1.0,2,True,False,False,True,entire_home,4,21.13578,-86.74331,104,https://www.airbnb.com/rooms/36111314,36111314,78.19548872180451
3.0,4.0,6,True,False,True,False,entire_home,8,20.867134,-86.89460799999998,110,https://www.airbnb.com/rooms/19946144,19946144,82.70676691729322
3.0,4.0,6,False,False,False,False,entire_home,10,20.87142,-86.89795,117,https://www.airbnb.com/rooms/29124396,29124396,87.96992481203007
1.0,1.0,2,False,False,False,False,entire_home,4,21.051632,-86.782028,116,https://www.airbnb.com/rooms/5769741,5769741,87.21804511278195
1.0,1.0,1,False,False,False,False,entire_home,2,20.83384,-86.88863,120,https://www.airbnb.com/rooms/26254355,26254355,90.22556390977444
5.5,4.0,4,False,False,False,False,entire_home,7,21.13079,-86.85136,118,https://www.airbnb.com/rooms/21666848,21666848,88.7218045112782
1.0,0.0,2,False,False,False,False,private_room,2,21.09142,-86.76805999999998,117,https://www.airbnb.com/rooms/25844989,25844989,87.96992481203007
1.0,2.0,3,False,False,False,False,entire_home,6,20.849870000000006,-86.87629,114,https://www.airbnb.com/rooms/15395864,15395864,85.71428571428571
3.0,3.0,3,False,False,False,False,entire_home,6,21.17852,-86.81315,116,https://www.airbnb.com/rooms/22152092,22152092,87.21804511278195
1.5,2.0,2,False,False,False,False,entire_home,4,21.22839,-86.73336,114,https://www.airbnb.com/rooms/29885384,29885384,85.71428571428571
1.0,1.0,2,False,False,False,False,private_room,3,20.85509,-86.87521,117,https://www.airbnb.com/rooms/17386525,17386525,87.96992481203007
1.0,0.0,1,False,False,False,False,entire_home,2,21.22388,-86.72506,112,https://www.airbnb.com/rooms/12868179,12868179,84.21052631578947
1.0,1.0,1,False,False,False,False,private_room,2,21.15803,-86.80178000000002,131,https://www.airbnb.com/rooms/30246811,30246811,98.49624060150376
2.0,2.0,2,False,False,False,False,entire_home,8,21.13528,-86.83593,137,https://www.airbnb.com/rooms/16189951,16189951,103.00751879699247
2.0,3.0,6,False,False,False,False,entire_home,8,21.12171,-86.88371,131,https://www.airbnb.com/rooms/31959207,31959207,98.49624060150376
1.0,0.0,2,False,False,False,False,entire_home,4,21.239817,-86.73790699999998,134,https://www.airbnb.com/rooms/11634472,11634472,100.75187969924812
2.0,2.0,2,False,False,False,False,entire_home,4,21.17989,-86.80873000000003,131,https://www.airbnb.com/rooms/8810011,8810011,98.49624060150376
1.0,2.0,2,False,False,False,True,private_room,4,21.13392,-86.7626,131,https://www.airbnb.com/rooms/35217658,35217658,98.49624060150376
1.0,0.0,2,False,False,False,False,entire_home,4,21.23596,-86.737801,134,https://www.airbnb.com/rooms/30854640,30854640,100.75187969924812
3.5,3.0,5,False,False,False,False,entire_home,10,20.876551,-86.887772,131,https://www.airbnb.com/rooms/21164454,21164454,98.49624060150376
1.0,2.0,2,False,False,False,False,entire_home,4,21.14349,-86.84568,137,https://www.airbnb.com/rooms/16546345,16546345,103.00751879699247
1.5,0.0,4,False,False,False,False,entire_home,8,21.11758,-86.86976999999997,137,https://www.airbnb.com/rooms/31569045,31569045,103.00751879699247
5.0,5.0,9,True,False,False,False,entire_home,13,21.14754,-86.82721,158,https://www.airbnb.com/rooms/30962204,30962204,118.796992481203
2.0,2.0,3,False,False,True,False,entire_home,6,21.13269,-86.74761,237,https://www.airbnb.com/rooms/23167746,23167746,178.1954887218045
1.0,0.0,2,False,False,False,False,entire_home,4,21.13104,-86.74894,254,https://www.airbnb.com/rooms/17512765,17512765,190.97744360902254
2.0,2.0,4,True,False,False,False,entire_home,7,21.10277,-86.76397,263,https://www.airbnb.com/rooms/10410572,10410572,197.74436090225564
4.5,5.0,6,True,False,True,False,entire_home,16,21.11985,-86.8547,263,https://www.airbnb.com/rooms/27291967,27291967,197.74436090225564
4.0,4.0,5,True,False,False,False,entire_home,10,21.093189,-86.768089,263,https://www.airbnb.com/rooms/18156957,18156957,197.74436090225564
2.0,2.0,4,True,False,False,False,private_room,8,21.131252,-86.748077,263,https://www.airbnb.com/rooms/17750116,17750116,197.74436090225564
2.5,3.0,4,False,False,False,False,entire_home,6,21.1422,-86.77794,263,https://www.airbnb.com/rooms/9791481,9791481,197.74436090225564
3.0,3.0,7,True,False,True,False,entire_home,9,21.11577,-86.75839,270,https://www.airbnb.com/rooms/14611154,14611154,203.00751879699246
2.0,2.0,4,True,False,False,False,entire_home,8,21.130371,-86.749023,262,https://www.airbnb.com/rooms/15134281,15134281,196.99248120300751
2.0,2.0,4,True,False,False,False,entire_home,8,21.13178,-86.7474,263,https://www.airbnb.com/rooms/17855607,17855607,197.74436090225564
3.5,3.0,6,True,False,False,False,entire_home,10,21.09298,-86.7704,262,https://www.airbnb.com/rooms/18977822,18977822,196.99248120300751
